"8222","Altitude Training Masks","Маски для тренувань на висоті"
"499800","Athletic Cups","Атлетичні чаші (захисні)"
"7397","Ball Carrying Bags & Carts","Сумки та візки для перенесення м'ячів"
"7433","Ball Pump Accessories","Аксесуари для насосів для м'ячів"
"7435","Ball Pump Needles","Голки для насосів до м'ячів"
"7434","Ball Pumps","Насоси для м'ячів"
"499903","Exercise & Gym Mat Storage Racks & Carts","Стійки та візки для зберігання килимків для тренувань та спортзалу"
"3971","Grip Spray & Chalk","Спрей та крейда для поліпшення зчеплення"
"499803","Gym Mats","Спортивні мати"
"8077","Practice Nets & Screens","Тренувальні сітки та екрани"
"499802","Speed & Agility Ladders & Hurdles","Сходи та бар'єри для тренування швидкості та спритності"
"8319","Sports & Agility Cones","Спортивні та тренувальні конуси"
"3877","Sports Megaphones","Спортивні мегафони"
"499801","Sports Mouthguards","Спортивні капи"
"6344","Stadium Seats & Cushions","Сидіння та подушки для стадіону"
"1000","Gymnastics","Гімнастика"
"503763","Gymnastics Bars & Balance Beams","Гімнастичні стрижні та балансувальні бруси"
"3808","Gymnastics Protective Gear","Захисне спорядження для гімнастики"
"499781","Gymnastics Grips","Рукоятки для гімнастики"
"3774","Gymnastics Rings","Гімнастичні кільця"
"3123","Gymnastics Springboards","Гімнастичні стрибкові дошки"
"3182","Pommel Horses","Гімнастичні коні"
"3779","Vaulting Horses","Коні для стрибків через козла"
"503752","Racquetball & Squash","Ракетбол та сквош"
"503753","Racquetball & Squash Balls","М'ячі для ракетболу та сквошу"
"3119","Racquetball & Squash Eyewear","Окуляри для ракетболу та сквошу"
"499783","Racquetball & Squash Gloves","Рукавички для ракетболу та сквошу"
"3714","Racquetball Racquets","Ракетки для ракетболу"
"4002","Squash Racquets","Ракетки для сквошу"
"7156","Rounders","Раундерс (вид спорту)"
"7158","Rounders Bats","Бити для раундерсу"
"7157","Rounders Gloves","Рукавички для раундерсу"
"1110","Rugby","Регбі"
"3761","Rugby Balls","М'ячі для регбі"
"3487","Rugby Gloves","Рукавички для регбі"
"3881","Rugby Posts","Стовпи для регбі"
"499782","Rugby Protective Gear","Захисне спорядження для регбі"
"3077","Rugby Headgear","Головні убори для регбі"
"3983","Rugby Training Aids","Тренувальні пристрої для регбі"
"1111","Soccer","Футбол"
"1112","Soccer Balls","Футбольні м'ячі"
"3973","Soccer Corner Flags","Кутові прапори для футболу"
"3141","Soccer Gloves","Футбольні рукавички"
"6055","Soccer Goal Accessories","Аксесуари для футбольних воріт"
"1113","Soccer Goals","Футбольні ворота"
"499784","Soccer Protective Gear","Захисне спорядження для футболу"
"1114","Soccer Shin Guards","Наколінники для футболу"
"1047","Team Handball","Командний гандбол"
"499785","Handballs","М'ячі для гандболу"
"1065","Tennis","Теніс"
"3105","Tennis Ball Hoppers & Carts","Кошики та візки для тенісних м'ячів"
"3985","Tennis Ball Machines","Машини для подачі тенісних м'ячів"
"3565","Tennis Ball Savers","Контейнери для зберігання тенісних м'ячів"
"3113","Tennis Balls","Тенісні м'ячі"
"3961","Tennis Nets","Тенісні сітки"
"3658","Tennis Racquet Accessories","Аксесуари для тенісних ракеток"
"3352","Racquet Vibration Dampeners","Амортизатори вібрації для ракеток"
"3638","Tennis Racquet Bags","Сумки для тенісних ракеток"
"3403","Tennis Racquet Grips & Tape","Гумки та стрічки для ручки тенісної ракетки"
"3295","Tennis Racquet Grommets","Очки для тенісних ракеток"
"3922","Tennis Racquet String","Струни для тенісних ракеток"
"3906","Tennis Racquets","Тенісні ракетки"
"1060","Track & Field","Легка атлетика"
"3478","Discus","Диски"
"3445","High Jump Crossbars","Перекладини для стрибків у висоту"
"3864","High Jump Pits","Сектори для стрибків у висоту"
"3389","Javelins","Метальні списи"
"3987","Pole Vault Pits","Ями для стрибків з жердиною"
"3878","Relay Batons","Естафетні палички"
"3770","Shot Puts","Ядра для метання"
"3997","Starter Pistols","Стартові пістолети"
"3880","Throwing Hammers","Метальні молоти"
"3149","Track Hurdles","Бар'єри для бігу"
"499786","Track Starting Blocks","Стартові блоки"
"4020","Vaulting Poles","Шесті для стрибків з шестом"
"1115","Volleyball","Волейбол"
"1117","Volleyball Nets","Сітки для волейболу"
"499788","Volleyball Protective Gear","Захисне спорядження для волейболу"
"499789","Volleyball Knee Pads","Наколінники для волейболу"
"499787","Volleyball Training Aids","Тренувальні пристрої для волейболу"
"1116","Volleyballs","Волейбольні м'ячі"
"499861","Wallyball Equipment","Обладнання для воліболу"
"1145","Water Polo","Водне поло"
"3794","Water Polo Balls","М'ячі для водного поло"
"3575","Water Polo Caps","Шапочки для водного поло"
"3678","Water Polo Goals","Ворота для водного поло"
"1068","Wrestling","Боротьба"
"3057","Wrestling Protective Gear","Захисне спорядження для боротьби"
"499791","Wrestling Headgear","Головний убір для боротьби"
"499790","Wrestling Knee Pads","Наколінники для боротьби"
"990","Exercise & Fitness","Фітнес та тренування"
"499797","Ab Wheels & Rollers","Тренажери для пресу (абс-ролики)"
"237166","Aerobic Steps","Степи для аеробіки"
"499796","Balance Trainers","Тренажери для тренування рівноваги"
"499792","Cardio","Кардіо"
"4598","Cardio Machine Accessories","Аксесуари для кардіотренажерів"
"499703","Elliptical Trainer Accessories","Аксесуари для еліптичних тренажерів"
"499702","Exercise Bike Accessories","Аксесуари для тренажерного велосипеда"
"499701","Rowing Machine Accessories","Аксесуари для тренажерів-веслувальників"
"499700","Stair Climber & Stepper Accessories","Аксесуари для тренажерів-степерів та сходолазів"
"499699","Treadmill Accessories","Аксесуари для бігових доріжок"
"4589","Cardio Machines","Кардіотренажери"
"992","Elliptical Trainers","Еліптичні тренажери"
"994","Exercise Bikes","Тренажерні велосипеди"
"995","Rowing Machines","Веслувальні тренажери"
"996","Stair Climbers & Steppers","Сходолази та степери"
"543610","Stair Climbers","Сходолази"
"543611","Stair Steppers","Степери для сходів"
"997","Treadmills","Бігові доріжки"
"2614","Jump Ropes","Скакалки"
"993","Exercise Balls","Фітболи"
"5869","Exercise Bands","Еспандери"
"499795","Exercise Benches","Тренажерні лавки"
"4669","Exercise Equipment Mats","Килими для спортивного обладнання"
"499978","Exercise Machine & Equipment Sets","Набори тренажерів та спортивного обладнання"
"8471","Exercise Wedges","Спортивні клини"
"6337","Foam Roller Accessories","Аксесуари для роликів з пінопласту"
"6338","Foam Roller Storage Bags","Сумки для зберігання роликів з пінопласту"
"5319","Foam Rollers","Ролики з пінопласту"
"6867","Hand Exercisers","Тренажери для рук"
"355576","Inversion Tables & Systems","Інверсійні столи та системи"
"3938","Medicine Balls","Медболи"
"499912","Power Towers","Силові тренажери"
"8215","Push Up & Pull Up Bars","Турніки та бруси для віджимань"
"7174","Reaction Balls","М'ячі для розвитку реакції"
"8062","Speed & Resistance Parachutes","Парашути для тренування швидкості та витривалості"
"505302","Sport Safety Lights & Reflectors","Світлові прилади та рефлектори для спортивної безпеки"
"5693","Stopwatches","Секундоміри"
"499798","Suspension Trainers","Тренажери з підвісами"
"8066","Vibration Exercise Machines","Тренажери з вібраційним навантаженням"
"499793","Weight Lifting","Підйом ваги"
"6452","Free Weight Accessories","Аксесуари для вільних ваг"
"8083","Free Weight Storage Racks","Стійки для зберігання вільних ваг"
"499794","Weight Bar Collars","Замки для грифів"
"3271","Weight Bars","Грифи для ваг"
"3164","Free Weights","Вільні ваги"
"3654","Weight Lifting Belts","Ремені для підйому ваги"
"3858","Weight Lifting Gloves & Hand Supports","Рукавички та опори для рук для підйому ваги"
"3217","Weight Lifting Machine & Exercise Bench Accessories","Аксесуари для тренажерів та лавок для підйому ваги"
"3542","Weight Lifting Machines & Racks","Тренажери та стійки для підйому ваги"
"6103","Weighted Clothing","Одяг з вагами"
"999","Yoga & Pilates","Йога та пілатес"
"3810","Pilates Machines","Машини для пілатесу"
"6750","Yoga & Pilates Blocks","Блоки для йоги та пілатесу"
"3640","Yoga & Pilates Mats","Килимики для йоги та пілатесу"
"6743","Yoga & Pilates Towels","Рушники для йоги та пілатесу"
"5107","Yoga Mat Bags & Straps","Сумки та ремені для килимка для йоги"
"1001","Indoor Games","Ігри для приміщень"
"1002","Air Hockey","Аерохокей"
"505330","Air Hockey Equipment","Обладнання для аерохокею"
"3548","Air Hockey Table Parts","Деталі столів для аерохокею"
"3245","Air Hockey Tables","Столи для аерохокею"
"1003","Billiards","Більярд"
"3059","Billiard Ball Racks","Стойки для більярдних куль"
"3135","Billiard Balls","Більярдні кулі"
"3222","Billiard Cue Accessories","Аксесуари для більярдних кийків"
"499993","Billiard Cue Cases","Футляри для більярдних кийків"
"499994","Billiard Cue Chalk","Крейда для більярдних кийків"
"3720","Billiard Cue Racks","Стойки для більярдних кийків"
"3910","Billiard Cues & Bridges","Більярдні кийки та мостики"
"3755","Billiard Gloves","Більярдні рукавички"
"3469","Billiard Table Lights","Світильники для більярдного столу"
"3183","Billiard Table Parts & Accessories","Деталі та аксесуари для більярдного столу"
"3574","Billiard Pockets","Більярдні лузи"
"3754","Billiard Table Brushes","Щітки для більярдного столу"
"3547","Billiard Table Cloth","Сукно для більярдного столу"
"8065","Billiard Table Covers","Покривала для більярдного столу"
"3139","Billiard Tables","Більярдні столи"
"1004","Bowling","Боулінг"
"3698","Bowling Ball Bags","Сумки для куль боулінгу"
"3219","Bowling Balls","Кулі для боулінгу"
"3535","Bowling Gloves","Рукавички для боулінгу"
"3669","Bowling Pins","Кеглі для боулінгу"
"3260","Bowling Wrist Supports","Опори для зап'ястя для боулінгу"
"1007","Foosball","Настільний футбол"
"3641","Foosball Balls","М'ячі для настільного футболу"
"3524","Foosball Table Parts & Accessories","Деталі та аксесуари для столу настільного футболу"
"3847","Foosball Tables","Столи для настільного футболу"
"7010","Multi-Game Tables","Багатофункціональні ігрові столи"
"1008","Ping Pong","Настільний теніс"
"3964","Ping Pong Balls","М'ячі для настільного тенісу"
"3788","Ping Pong Nets & Posts","Сітки та стовпчики для настільного тенісу"
"3900","Ping Pong Paddle Accessories","Аксесуари для ракеток для настільного тенісу"
"3375","Ping Pong Paddles & Sets","Ракетки та набори для настільного тенісу"
"3132","Ping Pong Robot Accessories","Аксесуари для роботів для настільного тенісу"
"3546","Ping Pong Robots","Роботи для настільного тенісу"
"3345","Ping Pong Tables","Столи для настільного тенісу"
"1009","Table Shuffleboard","Столовий шафлборд"
"3148","Shuffleboard Tables","Столи для шафлборду"
"3996","Table Shuffleboard Powder","Порошок для столового шафлборду"
"4021","Table Shuffleboard Pucks","Бітки для столового шафлборду"
"1005","Throwing Darts","Метальні дротики"
"3957","Dart Backboards","Захисні дошки для гри в дартс"
"3327","Dart Parts","Деталі для дартсу"
"3766","Dart Flights","Політки для дартсу"
"3109","Dart Shafts","Вісі для дартсу"
"3250","Dart Tips","Наконечники для дартсу"
"3559","Dartboards","Мішені для дартсу"
"3839","Darts","Дартс"
"1011","Outdoor Recreation","Вуличний відпочинок"
"499811","Boating & Water Sports","Водний спорт та веслування"
"1120","Boating & Rafting","Веслування та рафтинг"
"7449","Boating Gloves","Рукавички для веслування"
"6314","Canoe Accessories","Аксесуари для каное"
"1124","Canoes","Каное"
"6312","Kayak Accessories","Аксесуари для каяків"
"1127","Kayaks","Каяки"
"499964","Paddle Leashes","Ремені для весел"
"1129","Paddles & Oars","Весла та гребці"
"6097","Pedal Boats","Педальні човни"
"3406","Row Boats","Веслові човни"
"3476","Whitewater Rafts","Байдарки для білого водного сплаву"
"499813","Boating & Water Sport Apparel","Одяг для водного спорту та веслування"
"1138","Drysuits","Сухі костюми"
"6496","Life Jacket Accessories","Аксесуари для рятувальних жилетів"
"1128","Life Jackets","Рятувальні жилети"
"3376","Rash Guards & Swim Shirts","Рашгарди та плавальні сорочки"
"499687","Water Sport Helmets","Шоломи для водних видів спорту"
"499814","Wetsuit Pieces","Частини гідрокостюма"
"5400","Wetsuit Bottoms","Нижня частина гідрокостюма"
"5399","Wetsuit Hoods, Gloves & Boots","Капюшони, рукавички та чоботи для гідрокостюма"
"5401","Wetsuit Tops","Верхня частина гідрокостюма"
"1147","Wetsuits","Гідрокостюми"
"1135","Diving & Snorkeling","Дайвінг та снорклінг"
"1136","Buoyancy Compensators","Компенсатори плавучості"
"1137","Dive Computers","Дайвінгові комп'ютери"
"499867","Diving & Snorkeling Equipment Sets","Комплекти спорядження для дайвінгу та снорклінгу"
"1139","Diving & Snorkeling Fins","Ласти для дайвінгу та снорклінгу"
"1140","Diving & Snorkeling Masks","Маски для дайвінгу та снорклінгу"
"6514","Diving Belts","Пояси для дайвінгу"
"5312","Diving Knives & Shears","Ножі та ножиці для дайвінгу"
"1141","Diving Regulators","Регулятори для дайвінгу"
"1142","Snorkels","Трубки для підводного плавання"
"5579","Kitesurfing","Кайтсерфінг"
"5584","Kiteboard Cases","Чохли для кайтбордів"
"5581","Kiteboard Parts","Деталі для кайтбордів"
"5580","Kiteboards","Кайтборди"
"5583","Kitesurfing & Windsurfing Harnesses","Трапеції для кайтсерфінгу та віндсерфінгу"
"5582","Kitesurfing Kites","Кайти для кайтсерфінгу"
"1143","Surfing","Серфінг"
"6287","Bodyboards","Бодіборди"
"6288","Paddleboards","Сапборди"
"6286","Skimboards","Скімборди"
"3649","Surf Leashes","Повідки для серфінгу"
"3579","Surfboard Cases & Bags","Чохли та сумки для серфінгу"
"3525","Surfboard Fins","Плавники для серфінгу"
"3801","Surfboard Wax","Воск для серфінгу"
"3320","Surfboards","Дошки для серфінгу"
"7451","Surfing Gloves","Рукавички для серфінгу"
"3762","Surfing Tail Pads","Хвостові накладки для серфінгу"
"1144","Swimming","Плавання"
"7104","Child Swimming Aids","Плавальні допоміжні засоби для дітей"
"6473","Hand Paddles","Ручні весла"
"2966","Kickboards","Плавальні дошки"
"3595","Pull Buoys","Поплавки та буї"
"6513","Swim Belts","Пояси для плавання"
"3807","Swim Caps","Купальні шапочки"
"3304","Swim Gloves","Купальні рукавички"
"6330","Swim Goggle & Mask Accessories","Аксесуари для купальних окулярів та масок"
"3360","Swim Goggles & Masks","Купальні окуляри та маски"
"6550","Swim Weights","Купальні ваги"
"6511","Swimming Fins","Ласти для плавання"
"6512","Monofins","Моно-плавники"
"2512","Training Fins","Тренувальні ласті"
"3596","Swimming Machines","Тренажери для плавання"
"6515","Swimming Nose Clips","Затискачі для носа для плавання"
"3195","Towed Water Sports","Буксирні водні види спорту"
"3370","Kneeboarding","Кнібординг"
"3101","Kneeboards","Кніборди"
"6301","Towable Rafts & Tubes","Буксирувані плоти та труби"
"7452","Towed Water Sport Gloves","Рукавички для водних видів спорту з буксиром"
"3282","Wakeboarding","Вейкбординг"
"505317","Kiteboard & Wakeboard Bindings","Кріплення для кайтбордів та вейкбордів"
"505291","Wakeboard Parts","Деталі для вейкбордів"
"3353","Wakeboards","Вейкборди"
"1146","Water Skiing","Катання на водних лижах"
"3289","Sit-Down Hydrofoils","Гідрокрила для сидіння"
"6302","Water Ski Bindings","Кріплення для водних лиж"
"6296","Water Ski Cases & Bags","Чохли та сумки для водних лиж"
"3350","Water Skis","Водні лижі"
"3636","Water Sport Tow Cables","Троси для водних видів спорту"
"7178","Watercraft Storage Racks","Стелажі для зберігання водного транспорту"
"8172","Boat Storage Racks","Стелажі для зберігання човнів"
"8173","Water Sport Board Storage Racks","Стелажі для зберігання дошок для водних видів спорту"
"1148","Windsurfing","Віндсерфінг"
"3624","Windsurfing Board Parts","Деталі до дошок для віндсерфінгу"
"3908","Windsurfing Board Fins","Плавники для віндсерфінгу"
"3285","Windsurfing Board Masts","Мачти для віндсерфінгу"
"3894","Windsurfing Boards","Дошки для віндсерфінгу"
"3413","Windsurfing Sails","Вітрила для віндсерфінгу"
"1013","Camping & Hiking","Кемпінг та Похід"
"1014","Camp Furniture","Меблі для кемпінгу"
"4451","Air Mattress & Sleeping Pad Accessories","Аксесуари для повітряних матраців та спальних підкладок"
"3695","Air Mattresses","Повітряні матраци"
"3089","Cots","Дитячі ліжечка"
"1016","Camping Cookware & Dinnerware","Посуд для кемпінгу та столові прибори"
"1019","Camping Lights & Lanterns","Світло та ліхтарі для кемпінгу"
"3937","Camping Tools","Інструменти для кемпінгу"
"3495","Hunting & Survival Knives","Мисливські та виживальні ножі"
"4095","Multifunction Tools & Knives","Багатофункціональні інструменти та ножі"
"3508","Chemical Hand Warmers","Хімічні грілки для рук"
"5636","Compression Sacks","Мішки для компресії"
"7154","Hiking Pole Accessories","Аксесуари для трекінгових палиць"
"3738","Hiking Poles","Трекінгові палиці"
"3538","Mosquito Nets & Insect Screens","Москітні сітки та захисні екрани від комах"
"4785","Navigational Compasses","Навігаційні компаси"
"502993","Portable Toilets & Showers","Переносні туалети та душі"
"502994","Portable Showers & Privacy Enclosures","Переносні душі та кабіни для приватності"
"503009","Portable Toilets & Urination Devices","Переносні туалети та пристрої для сечовипускання"
"1023","Portable Water Filters & Purifiers","Портативні фільтри та очищувачі для води"
"5881","Sleeping Bag Liners","Підкладки для спальних мішків"
"1020","Sleeping Bags","Спальні мішки"
"1021","Sleeping Pads","Спальні килимики"
"5655","Tent Accessories","Аксесуари для наметів"
"499680","Inner Tents","Внутрішні намети"
"5656","Tent Footprints","Підкладки для наметів"
"5658","Tent Poles & Stakes","Стовпчики та коли для наметів"
"5657","Tent Vestibules","Вестибюлі для наметів"
"1022","Tents","Намети"
"8079","Windbreaks","Вітрозахисні екрани"
"7059","Climbing","Альпінізм"
"3363","Belay Devices","Блокувальні пристрої"
"3746","Carabiners","Карабіни"
"499815","Climbing Apparel & Accessories","Одяг та аксесуари для альпінізму"
"499816","Climbing Gloves","Рукавички для альпінізму"
"3314","Climbing Helmets","Шоломи для альпінізму"
"5394","Crampons","Кішені"
"3454","Climbing Ascenders & Descenders","Пристрої для підйому та спуску в альпінізмі"
"3211","Climbing Chalk Bags","Сумки для мелу в альпінізмі"
"3322","Climbing Crash Pads","Захисні матраци для альпінізму"
"3218","Climbing Harnesses","Страхувальні системи для альпінізму"
"3266","Climbing Protection Devices","Засоби захисту для альпінізму"
"3825","Climbing Rope","Альпіністські мотузки"
"3201","Climbing Rope Bags","Сумки для альпіністських мотузок"
"3369","Climbing Webbing","Альпіністські стропи"
"7060","Ice Climbing Tools","Інструменти для льодового альпінізму"
"7061","Ice Screws","Льодові гвинти"
"3518","Indoor Climbing Holds","Устаткування для внутрішнього альпінізму"
"3849","Quickdraws","Карабіни з експрес-слингом"
"1025","Cycling","Велоспорт"
"3214","Bicycle Accessories","Аксесуари для велосипедів"
"3778","Bicycle Bags & Panniers","Велосипедні сумки та багажники"
"3341","Bicycle Baskets","Велосипедні кошики"
"3879","Bicycle Bells & Horns","Велосипедні дзвоники та гудки"
"4145","Bicycle Cages","Велосипедні тримачі для пляшок"
"500067","Bicycle Child Seat Accessories","Аксесуари для дитячих велосипедних сидінь"
"5842","Bicycle Child Seats","Дитячі велосипедні сидіння"
"5540","Bicycle Computer Accessories","Аксесуари для велосипедних комп'ютерів"
"3243","Bicycle Computers","Велосипедні комп'ютери"
"6442","Bicycle Covers","Велосипедні чохли"
"3719","Bicycle Fenders","Велосипедні крила"
"1028","Bicycle Front & Rear Racks","Передні та задні багажники для велосипедів"
"500092","Bicycle Handlebar Grips & Decor","Гумки та декор для керма велосипеда"
"1027","Bicycle Locks","Велосипедні замки"
"3368","Bicycle Mirrors","Велосипедні дзеркала"
"3827","Bicycle Pumps","Насоси для велосипедів"
"6445","Bicycle Saddle Pads & Seat Covers","Накладки та чохли для велосипедних сідл"
"6506","Bicycle Shock Pumps","Насоси для амортизаторів велосипедів"
"7448","Bicycle Spoke Beads","Бусини для велосипедних спиць"
"3428","Bicycle Stands & Storage","Стійки та місця для зберігання велосипедів"
"499694","Bicycle Tire Repair Supplies & Kits","Матеріали та набори для ремонту велосипедних шин"
"7223","Bicycle Toe Straps & Clips","Велосипедні петлі та затискачі для пальців"
"505668","Bicycle Tools","Велосипедні інструменти"
"3811","Bicycle Trailers","Велосипедні причепи"
"3868","Bicycle Trainers","Велосипедні тренажери"
"3631","Bicycle Training Wheels","Велосипедні допоміжні колеса"
"3558","Bicycle Transport Bags & Cases","Сумки та чохли для транспортування велосипедів"
"6048","Bicycle Water Sport Board Racks","Велосипедні кріплення для дошок водного спорту"
"500109","Electric Bicycle Conversion Kits","Комплекти для переобладнання велосипедів в електричні"
"3618","Bicycle Parts","Деталі для велосипедів"
"3740","Bicycle Brake Parts","Деталі гальм велосипедів"
"4574","Bicycle Brake Calipers","Гальмівні етрьови велосипедів"
"4575","Bicycle Brake Levers","Ручки гальм велосипедів"
"4576","Bicycle Brake Rotors","Гальмівні диски велосипедів"
"4577","Bicycle Brake Sets","Гальмівні системи велосипедів"
"499684","Bicycle Cable Housings","Втулки для тросів велосипедів"
"499685","Bicycle Cables","Троси велосипедів"
"4585","Bicycle Drivetrain Parts","Деталі трансмісії велосипеда"
"4590","Bicycle Bottom Brackets","Каретки велосипедів"
"4586","Bicycle Cassettes & Freewheels","Велосипедні касети та вільні колеса"
"4591","Bicycle Chainrings","Велосипедні зірки"
"4587","Bicycle Chains","Велосипедні ланцюги"
"4592","Bicycle Cranks","Велосипедні шатуни"
"4588","Bicycle Derailleurs","Велосипедні перемикачі передач (перекидки)"
"4593","Bicycle Pedals","Педалі для велосипедів"
"4594","Bicycle Shifters","Велосипедні перемикачі передач (манетки)"
"4603","Bicycle Forks","Велосипедні вилки"
"3639","Bicycle Frames","Рами для велосипедів"
"499868","Bicycle Groupsets","Велосипедні групсети"
"6960","Bicycle Handlebar Extensions","Насадки на кермо велосипеда"
"4582","Bicycle Handlebars","Велосипедні керма"
"7478","Bicycle Headset Parts","Деталі велосипедної рульової колонки"
"7480","Bicycle Headset Bearings","Підшипники велосипедної рульової колонки"
"7479","Bicycle Headset Spacers","Проставки для велосипедної рульової колонки"
"7477","Bicycle Headsets","Велосипедні рульові колонки"
"8239","Bicycle Kickstands","Велосипедні підніжки"
"3292","Bicycle Saddles","Велосипедні сідла"
"4595","Bicycle Seatpost Clamps","Зажими для велосипедних підсідельних штирів"
"4194","Bicycle Seatposts","Підсідельні штирі для велосипедів"
"4596","Bicycle Small Parts","Малі деталі для велосипедів"
"4583","Bicycle Stems","Виноси велосипедів"
"499871","Bicycle Tire Valve Adapters","Адаптери для вентилів велосипедних шин"
"499869","Bicycle Tire Valve Caps","Ковпачки для вентилів велосипедних шин"
"499870","Bicycle Tire Valves","Вентилі велосипедних шин"
"4571","Bicycle Tires","Велосипедні шини"
"4572","Bicycle Tubes","Велосипедні камери"
"4597","Bicycle Wheel Parts","Деталі велосипедних коліс"
"7538","Bicycle Foot Pegs","Велосипедні педалі"
"500053","Bicycle Hub Parts","Деталі велосипедних втулок"
"4599","Bicycle Hubs","Велосипедні втулки"
"499875","Bicycle Rim Strips","Ободні стрічки для велосипедів"
"4600","Bicycle Spokes","Велосипедні спиці"
"8528","Bicycle Wheel Axles & Skewers","Вісі та ексцентрики велосипедних коліс"
"4601","Bicycle Wheel Nipples","Спицеві гайки велосипедних коліс"
"4602","Bicycle Wheel Rims","Ободи велосипедних коліс"
"3216","Bicycle Wheels","Велосипедні колеса"
"1026","Bicycles","Велосипеди"
"3982","Cycling Apparel & Accessories","Одяг та аксесуари для велоспорту"
"7474","Bicycle Cleat Accessories","Аксесуари для велосипедних шипів"
"7476","Bicycle Cleat Bolts","Болти для велосипедних шипів"
"7453","Bicycle Cleat Covers","Чохли для велосипедних шипів"
"7475","Bicycle Cleat Shims & Wedges","Прокладки та клинці для велосипедних шипів"
"3118","Bicycle Cleats","Велосипедні шипи"
"3246","Bicycle Gloves","Велосипедні рукавички"
"500028","Bicycle Helmet Parts & Accessories","Деталі та аксесуари для велосипедного шолома"
"1029","Bicycle Helmets","Велосипедні шоломи"
"8061","Bicycle Protective Pads","Захисні накладки для велосипедів"
"3272","Bicycle Shoe Covers","Чохли для велосипедного взуття"
"3634","Tricycle Accessories","Аксесуари для трьохколісних велосипедів"
"3531","Tricycles","Трьохколісні велосипеди"
"3070","Unicycle Accessories","Аксесуари для моноколес"
"1030","Unicycles","Моноколеса"
"1031","Equestrian","Кінний спорт"
"3257","Horse Care","Догляд за конями"
"6898","Horse Blankets & Sheets","Конячі покривала та пледи"
"5569","Horse Boots & Leg Wraps","Конячі чоботи та бинти"
"7482","Horse Feed","Корм для коней"
"499817","Horse Fly Masks","Маски від мух для коней"
"5025","Horse Grooming","Вигрібання коней"
"6386","Horse Clippers & Trimmers","Машинки та тримери для стрижки коней"
"499818","Horse Grooming Combs, Brushes & Mitts","Гребені, щітки та рукавички для вигрібання коней"
"7481","Horse Treats","Ласощі для коней"
"7459","Horse Vitamins & Supplements","Вітаміни та добавки для коней"
"499819","Horse Wormers","Протигельмінтні засоби для коней"
"5593","Horse Tack","Коняче сідло"
"4018","Bridle Bits","Вустя для вуздечок"
"3426","Bridles","Вуздечки"
"1491","Cinches","Стяжки"
"499710","Horse Halters","Конячі намордники"
"2756","Horse Harnesses","Конячі упряжки"
"499709","Horse Leads","Поводири для коней"
"1754","Reins","Вожжі"
"2210","Saddles","Сідла"
"8109","Stirrups","Стремена"
"7215","Horse Tack Accessories","Аксесуари для конячого сідла"
"499820","Horse Tack Boxes","Ящики для кінського спорядження"
"8107","Saddle Accessories","Аксесуари для сідел"
"326122","Saddle Bags & Panniers","Сумки для сідла та багажники"
"499959","Saddle Covers & Cases","Чохли та кейси для сідла"
"8108","Saddle Pads & Blankets","Підкладки та покривала для сідла"
"7216","Saddle Racks","Стійки для сідла"
"5594","Riding Apparel & Accessories","Одяг та аксесуари для верхової їзди"
"3084","Equestrian Gloves","Рукавички для верхової їзди"
"3821","Equestrian Helmets","Каски для верхової їзди"
"3265","Riding Crops & Whips","Верхові батоги та хорти"
"6914","Riding Pants","Верхові штани"
"3334","Fishing","Риболовля"
"8064","Bite Alarms","Сигналізатори покльовки"
"5406","Fishing & Hunting Waders","Рибальські та мисливські чоботи-вейдерси"
"6495","Fishing Bait & Chum Containers","Контейнери для рибальської наживки та прикормки"
"7342","Fishing Gaffs","Рибальські гафи"
"7344","Fishing Hook Removal Tools","Інструменти для видалення рибальських гачків"
"1037","Fishing Lines & Leaders","Рибальські вудки та поводки"
"3614","Fishing Nets","Рибальські сіті"
"8092","Fishing Reel Accessories","Аксесуари для рибальських котушок"
"8273","Fishing Reel Bags & Cases","Сумки та чохли для рибальських котушок"
"8094","Fishing Reel Lubricants","Змащувальні матеріали для рибальських котушок"
"8208","Fishing Reel Replacement Spools","Запасні шпулі для рибальських котушок"
"4926","Fishing Reels","Рибальські котушки"
"8093","Fishing Rod Accessories","Аксесуари для вудки"
"8272","Fishing Rod Bags & Cases","Сумки та чохли для вудок"
"499942","Fishing Rod Holders & Storage Racks","Тримачі та стійки для зберігання вудок"
"4927","Fishing Rods","Вудки"
"7343","Fishing Spears","Риболовні списи"
"499823","Fishing Tackle","Риболовні снасті"
"3603","Fishing Baits & Lures","Рибальські наживки та приманки"
"3859","Fishing Floats","Рибальські поплавки"
"3359","Fishing Hooks","Рибальські гачки"
"3651","Fishing Sinkers","Грузила для риболовлі"
"7222","Fishing Snaps & Swivels","Застібки та вертлюги для риболовлі"
"7221","Fishing Traps","Риболовні сітки"
"7217","Fly Tying Materials","Матеріали для в'язання мух"
"7125","Fishing Beads","Рибальські намистини"
"6440","Fishing Yarn","Риболовна нитка"
"3096","Live Bait","Жива наживка"
"1041","Tackle Bags & Boxes","Сумки та коробки для риболовного спорядження"
"1043","Golf","Гольф"
"8044","Divot Tools","Інструмент відновлення дерену"
"7314","Golf Accessory Sets","Набори аксесуарів для гольфу"
"4605","Golf Bag Accessories","Аксесуари для гольф-сумок"
"4537","Golf Bag Carts","Візки для гольф-сумок"
"4525","Golf Bag Covers & Cases","Чохли та кейси для гольф-сумок"
"1044","Golf Bags","Гольф-сумки"
